timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1751382008519,29,Delete Account,204,,Thread Group 1-1,,true,,393,317,7,7,http://137.43.49.25:443/api/user,0,0,0
1751382008516,46,GET POI Types,200,,Thread Group 1-7,text,true,,700,130,7,7,http://137.43.49.25:443/api/poitypes,46,0,30
1751382008546,19,POST Park Travel Plan,201,,Thread Group 1-3,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,18,0,0
1751382008548,18,GET POI Types,200,,Thread Group 1-1,text,true,,700,130,7,7,http://137.43.49.25:443/api/poitypes,18,0,0
1751382008562,55,GET Weather,200,,Thread Group 1-7,text,true,,18980,163,7,7,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,44,0,0
1751382008566,57,GET Weather,200,,Thread Group 1-1,text,true,,18980,163,7,7,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,57,0,0
1751382008617,7,GET Zone Busyness,200,,Thread Group 1-7,text,true,,487,185,7,7,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,7,0,0
1751382008624,15,GET Zone Busyness,200,,Thread Group 1-1,text,true,,487,185,7,7,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,15,0,0
1751382008484,153,Post Login,200,,Thread Group 1-2,,true,,490,233,7,7,http://137.43.49.25:443/api/login,153,0,0
1751382008646,33,GET CSRF Token,200,,Thread Group 1-2,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,32,0,0
1751382008483,210,Post Account,201,,Thread Group 1-4,text,true,,553,247,7,7,http://137.43.49.25:443/api/register,209,0,0
1751382008679,79,Post User Picture,201,,Thread Group 1-2,text,true,,578,9344,7,7,http://137.43.49.25:443/api/user/picture,79,0,0
1751382008758,11,GET User Details,200,,Thread Group 1-2,text,true,,620,231,7,7,http://137.43.49.25:443/api/user,11,0,0
1751382008769,13,GET User Picture,200,,Thread Group 1-2,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_631_istockphoto-1337144146-612x612.jpg,12,0,0
1751382008625,159,Post Account,201,,Thread Group 1-7,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,159,0,0
1751382008520,355,Post Account,201,,Thread Group 1-6,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,355,0,0
1751382008693,185,Post Login,200,,Thread Group 1-4,,true,,490,233,7,7,http://137.43.49.25:443/api/login,185,0,6
1751382008878,9,GET CSRF Token,200,,Thread Group 1-4,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,9,0,0
1751382008888,19,Post User Picture,201,,Thread Group 1-4,text,true,,578,9326,7,7,http://137.43.49.25:443/api/user/picture,19,0,0
1751382008907,13,GET User Details,200,,Thread Group 1-4,text,true,,620,231,7,7,http://137.43.49.25:443/api/user,11,0,0
1751382008921,8,GET User Picture,200,,Thread Group 1-4,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_632_istockphoto-1337144146-612x612.jpg,8,0,0
1751382008519,414,GET List of Recommendations,200,,Thread Group 1-5,text,true,,1217,1360,7,7,http://137.43.49.25:443/api/pois/recommendation,391,0,0
1751382008934,17,POST Travel Plans,201,,Thread Group 1-5,text,true,,1048,979,7,7,http://137.43.49.25:443/api/userplans/multiple,16,0,0
1751382008782,180,PUT User Details,200,,Thread Group 1-2,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,180,0,0
1751382008951,20,Delete Museum Travel Plan,204,,Thread Group 1-5,,true,,393,295,7,7,http://137.43.49.25:443/api/userplans/3364,0,0,0
1751382008962,26,GET Museum Recommendations,200,,Thread Group 1-2,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,26,0,0
1751382008876,113,Post Login,200,,Thread Group 1-6,,true,,490,233,7,7,http://137.43.49.25:443/api/login,113,0,0
1751382008989,10,GET CSRF Token,200,,Thread Group 1-6,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,10,0,0
1751382008784,222,Post Login,200,,Thread Group 1-7,,true,,490,233,7,7,http://137.43.49.25:443/api/login,222,0,0
1751382008971,36,Delete Parts of Travel Plan,204,,Thread Group 1-5,,true,,393,303,7,7,http://137.43.49.25:443/api/userplans,0,0,0
1751382008646,363,Post Account,201,,Thread Group 1-1,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,361,0,0
1751382008989,20,POST Museum Travel Plan,201,,Thread Group 1-2,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,20,0,0
1751382009006,10,GET CSRF Token,200,,Thread Group 1-7,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,9,0,0
1751382009008,16,GET Travel Plans,200,,Thread Group 1-5,text,true,,932,268,7,7,http://137.43.49.25:443/api/userplans,15,0,0
1751382009000,28,Post User Picture,201,,Thread Group 1-6,text,true,,578,9332,7,7,http://137.43.49.25:443/api/user/picture,28,0,0
1751382009016,23,Post User Picture,201,,Thread Group 1-7,text,true,,578,9332,7,7,http://137.43.49.25:443/api/user/picture,23,0,0
1751382009039,13,GET User Details,200,,Thread Group 1-7,text,true,,620,231,7,7,http://137.43.49.25:443/api/user,13,0,0
1751382009024,30,PUT Travel Plan,200,,Thread Group 1-5,text,true,,632,462,7,7,http://137.43.49.25:443/api/userplans/3366,30,0,0
1751382009028,26,GET User Details,200,,Thread Group 1-6,text,true,,620,231,7,7,http://137.43.49.25:443/api/user,26,0,0
1751382009053,17,GET User Picture,200,,Thread Group 1-7,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_633_istockphoto-1337144146-612x612.jpg,17,0,0
1751382009054,16,Post Logout,200,,Thread Group 1-5,,true,,498,317,7,7,http://137.43.49.25:443/api/logout,16,0,0
1751382009054,32,GET User Picture,200,,Thread Group 1-6,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_634_istockphoto-1337144146-612x612.jpg,21,0,0
1751382008930,186,PUT User Details,200,,Thread Group 1-4,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,186,0,0
1751382009010,148,GET Park Recommendations,200,,Thread Group 1-2,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,52,0,0
1751382009010,154,Post Login,200,,Thread Group 1-1,,true,,490,233,7,7,http://137.43.49.25:443/api/login,154,0,0
1751382008565,599,GET List of Recommendations,200,,Thread Group 1-3,text,true,,1217,1360,7,7,http://137.43.49.25:443/api/pois/recommendation,599,0,0
1751382009164,18,GET CSRF Token,200,,Thread Group 1-1,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,18,0,0
1751382009183,20,Post User Picture,201,,Thread Group 1-1,text,true,,578,9347,7,7,http://137.43.49.25:443/api/user/picture,20,0,0
1751382009158,45,POST Park Travel Plan,201,,Thread Group 1-2,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,45,0,0
1751382009164,39,POST Travel Plans,201,,Thread Group 1-3,text,true,,1048,979,7,7,http://137.43.49.25:443/api/userplans/multiple,39,0,0
1751382009116,94,GET Museum Recommendations,200,,Thread Group 1-4,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,81,0,0
1751382009086,125,PUT User Details,200,,Thread Group 1-6,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,124,0,0
1751382009204,13,GET User Details,200,,Thread Group 1-1,text,true,,591,231,7,7,http://137.43.49.25:443/api/user,13,0,0
1751382009070,147,PUT User Details,200,,Thread Group 1-7,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,147,0,0
1751382009071,146,Post Login,200,,Thread Group 1-5,,true,,490,233,7,7,http://137.43.49.25:443/api/login,146,0,0
1751382009204,24,Delete Museum Travel Plan,204,,Thread Group 1-3,,true,,393,295,7,7,http://137.43.49.25:443/api/userplans/3365,0,0,0
1751382009218,13,GET CSRF Token,200,,Thread Group 1-5,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,13,0,0
1751382009217,24,GET User Picture,200,,Thread Group 1-1,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_635_istockphoto-1337144146-612x612.jpg,24,0,8
1751382009228,25,Delete Parts of Travel Plan,204,,Thread Group 1-3,,true,,393,303,7,7,http://137.43.49.25:443/api/userplans,0,0,0
1751382009210,43,POST Museum Travel Plan,201,,Thread Group 1-4,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,43,0,0
1751382009231,31,Delete Account,204,,Thread Group 1-5,,true,,393,317,7,7,http://137.43.49.25:443/api/user,0,0,0
1751382009217,56,GET Museum Recommendations,200,,Thread Group 1-7,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,29,0,0
1751382009211,62,GET Museum Recommendations,200,,Thread Group 1-6,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,42,0,0
1751382009253,22,GET Travel Plans,200,,Thread Group 1-3,text,true,,932,268,7,7,http://137.43.49.25:443/api/userplans,22,0,0
1751382009262,27,GET POI Types,200,,Thread Group 1-5,text,true,,700,130,7,7,http://137.43.49.25:443/api/poitypes,25,0,0
1751382009273,26,POST Museum Travel Plan,201,,Thread Group 1-7,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,25,0,0
1751382009273,36,POST Museum Travel Plan,201,,Thread Group 1-6,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,36,0,0
1751382009276,34,PUT Travel Plan,200,,Thread Group 1-3,text,true,,632,462,7,7,http://137.43.49.25:443/api/userplans/3367,34,0,0
1751382009311,19,Post Logout,200,,Thread Group 1-3,,true,,498,317,7,7,http://137.43.49.25:443/api/logout,19,0,0
1751382009290,121,GET Weather,200,,Thread Group 1-5,text,true,,18980,163,7,7,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,114,0,0
1751382009411,76,GET Zone Busyness,200,,Thread Group 1-5,text,true,,487,185,7,7,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,76,0,0
1751382009241,249,PUT User Details,200,,Thread Group 1-1,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,249,0,0
1751382009331,165,Post Login,200,,Thread Group 1-3,,true,,490,233,7,7,http://137.43.49.25:443/api/login,165,0,0
1751382009496,75,GET CSRF Token,200,,Thread Group 1-3,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,63,0,0
1751382009253,327,GET Park Recommendations,200,,Thread Group 1-4,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,60,0,0
1751382009203,391,GET List of Recommendations,200,,Thread Group 1-2,text,true,,1217,1360,7,7,http://137.43.49.25:443/api/pois/recommendation,377,0,0
1751382009309,285,GET Park Recommendations,200,,Thread Group 1-6,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,81,0,0
1751382009299,304,GET Park Recommendations,200,,Thread Group 1-7,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,52,0,0
1751382009490,120,GET Museum Recommendations,200,,Thread Group 1-1,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,90,0,0
1751382009594,30,POST Park Travel Plan,201,,Thread Group 1-6,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,30,0,0
1751382009610,33,POST Museum Travel Plan,201,,Thread Group 1-1,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,33,0,0
1751382009603,40,POST Park Travel Plan,201,,Thread Group 1-7,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,40,0,0
1751382009594,46,POST Travel Plans,201,,Thread Group 1-2,text,true,,1048,979,7,7,http://137.43.49.25:443/api/userplans/multiple,46,0,0
1751382009487,153,Post Account,201,,Thread Group 1-5,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,153,0,0
1751382009572,64,Delete Account,204,,Thread Group 1-3,,true,,393,317,7,7,http://137.43.49.25:443/api/user,0,0,0
1751382009580,56,POST Park Travel Plan,201,,Thread Group 1-4,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,54,0,0
1751382009644,24,Delete Museum Travel Plan,204,,Thread Group 1-2,,true,,393,295,7,7,http://137.43.49.25:443/api/userplans/3372,0,0,0
1751382009644,44,GET POI Types,200,,Thread Group 1-3,text,true,,700,130,7,7,http://137.43.49.25:443/api/poitypes,44,0,0
1751382009668,26,Delete Parts of Travel Plan,204,,Thread Group 1-2,,true,,393,303,7,7,http://137.43.49.25:443/api/userplans,0,0,0
1751382009695,25,GET Travel Plans,200,,Thread Group 1-2,text,true,,932,268,7,7,http://137.43.49.25:443/api/userplans,25,0,0
1751382009688,80,GET Weather,200,,Thread Group 1-3,text,true,,18980,163,7,7,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,80,0,0
1751382009645,146,GET Park Recommendations,200,,Thread Group 1-1,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,67,0,0
1751382009768,25,GET Zone Busyness,200,,Thread Group 1-3,text,true,,487,185,7,7,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,25,0,0
1751382009720,73,PUT Travel Plan,200,,Thread Group 1-2,text,true,,632,462,7,7,http://137.43.49.25:443/api/userplans/3377,73,0,0
1751382009794,10,Post Logout,200,,Thread Group 1-2,,true,,498,317,7,7,http://137.43.49.25:443/api/logout,10,0,0
1751382009645,199,Post Login,200,,Thread Group 1-5,,true,,490,233,7,7,http://137.43.49.25:443/api/login,199,0,0
1751382009844,10,GET CSRF Token,200,,Thread Group 1-5,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,9,0,0
1751382009791,66,POST Park Travel Plan,201,,Thread Group 1-1,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,66,0,0
1751382009854,94,Post User Picture,201,,Thread Group 1-5,text,true,,578,9329,7,7,http://137.43.49.25:443/api/user/picture,94,0,0
1751382009948,13,GET User Details,200,,Thread Group 1-5,text,true,,620,231,7,7,http://137.43.49.25:443/api/user,12,0,0
1751382009961,13,GET User Picture,200,,Thread Group 1-5,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_636_istockphoto-1337144146-612x612.jpg,10,0,0
1751382009804,286,Post Login,200,,Thread Group 1-2,,true,,490,233,7,7,http://137.43.49.25:443/api/login,286,0,0
1751382010090,9,GET CSRF Token,200,,Thread Group 1-2,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,9,0,0
1751382010100,19,Delete Account,204,,Thread Group 1-2,,true,,393,317,7,7,http://137.43.49.25:443/api/user,0,0,0
1751382010120,12,GET POI Types,200,,Thread Group 1-2,text,true,,700,130,7,7,http://137.43.49.25:443/api/poitypes,12,0,0
1751382009793,346,Post Account,201,,Thread Group 1-3,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,346,0,0
1751382009645,532,GET List of Recommendations,200,,Thread Group 1-4,text,true,,1217,1360,7,7,http://137.43.49.25:443/api/pois/recommendation,509,0,0
1751382009624,570,GET List of Recommendations,200,,Thread Group 1-6,text,true,,1217,1360,7,7,http://137.43.49.25:443/api/pois/recommendation,545,0,0
1751382010178,18,POST Travel Plans,201,,Thread Group 1-4,text,true,,1048,979,7,7,http://137.43.49.25:443/api/userplans/multiple,17,0,0
1751382010133,68,GET Weather,200,,Thread Group 1-2,text,true,,18980,163,7,7,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,67,0,0
1751382009974,234,PUT User Details,200,,Thread Group 1-5,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,233,0,0
1751382010201,13,GET Zone Busyness,200,,Thread Group 1-2,text,true,,487,185,7,7,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,11,0,0
1751382010196,18,Delete Museum Travel Plan,204,,Thread Group 1-4,,true,,393,295,7,7,http://137.43.49.25:443/api/userplans/3378,0,0,0
1751382010194,23,POST Travel Plans,201,,Thread Group 1-6,text,true,,1048,979,7,7,http://137.43.49.25:443/api/userplans/multiple,23,0,0
1751382010208,32,GET Museum Recommendations,200,,Thread Group 1-5,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,27,0,0
1751382010215,26,Delete Parts of Travel Plan,204,,Thread Group 1-4,,true,,393,303,7,7,http://137.43.49.25:443/api/userplans,0,0,0
1751382010218,23,Delete Museum Travel Plan,204,,Thread Group 1-6,,true,,393,295,7,7,http://137.43.49.25:443/api/userplans/3380,0,0,0
1751382009858,395,GET List of Recommendations,200,,Thread Group 1-1,text,true,,1217,1360,7,7,http://137.43.49.25:443/api/pois/recommendation,371,0,0
1751382010240,23,POST Museum Travel Plan,201,,Thread Group 1-5,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,23,0,0
1751382010241,26,GET Travel Plans,200,,Thread Group 1-4,text,true,,932,268,7,7,http://137.43.49.25:443/api/userplans,23,0,0
1751382010241,26,Delete Parts of Travel Plan,204,,Thread Group 1-6,,true,,393,303,7,7,http://137.43.49.25:443/api/userplans,0,0,0
1751382010253,30,POST Travel Plans,201,,Thread Group 1-1,text,true,,1048,979,7,7,http://137.43.49.25:443/api/userplans/multiple,30,0,0
1751382009644,652,GET List of Recommendations,200,,Thread Group 1-7,text,true,,1217,1360,7,7,http://137.43.49.25:443/api/pois/recommendation,641,0,0
1751382010268,31,GET Travel Plans,200,,Thread Group 1-6,text,true,,932,268,7,7,http://137.43.49.25:443/api/userplans,31,0,0
1751382010283,19,Delete Museum Travel Plan,204,,Thread Group 1-1,,true,,393,295,7,7,http://137.43.49.25:443/api/userplans/3388,0,0,0
1751382010267,39,PUT Travel Plan,200,,Thread Group 1-4,text,true,,632,462,7,7,http://137.43.49.25:443/api/userplans/3386,39,0,0
1751382010140,170,Post Login,200,,Thread Group 1-3,,true,,490,233,7,7,http://137.43.49.25:443/api/login,170,0,0
1751382010302,34,Delete Parts of Travel Plan,204,,Thread Group 1-1,,true,,393,303,7,7,http://137.43.49.25:443/api/userplans,0,0,0
1751382010299,37,PUT Travel Plan,200,,Thread Group 1-6,text,true,,632,462,7,7,http://137.43.49.25:443/api/userplans/3381,37,0,0
1751382010307,29,Post Logout,200,,Thread Group 1-4,,true,,498,317,7,7,http://137.43.49.25:443/api/logout,29,0,0
1751382010296,40,POST Travel Plans,201,,Thread Group 1-7,text,true,,1048,979,7,7,http://137.43.49.25:443/api/userplans/multiple,40,0,0
1751382010263,125,GET Park Recommendations,200,,Thread Group 1-5,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,49,0,0
1751382010337,53,Delete Museum Travel Plan,204,,Thread Group 1-7,,true,,393,295,7,7,http://137.43.49.25:443/api/userplans/3379,0,0,0
1751382010337,53,Post Logout,200,,Thread Group 1-6,,true,,498,317,7,7,http://137.43.49.25:443/api/logout,53,0,0
1751382010311,79,GET CSRF Token,200,,Thread Group 1-3,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,79,0,0
1751382010336,54,GET Travel Plans,200,,Thread Group 1-1,text,true,,932,268,7,7,http://137.43.49.25:443/api/userplans,54,0,0
1751382010215,178,Post Account,201,,Thread Group 1-2,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,178,0,0
1751382010391,20,PUT Travel Plan,200,,Thread Group 1-1,text,true,,632,462,7,7,http://137.43.49.25:443/api/userplans/3389,20,0,0
1751382010391,23,Post User Picture,201,,Thread Group 1-3,text,true,,578,9338,7,7,http://137.43.49.25:443/api/user/picture,23,0,0
1751382010411,9,Post Logout,200,,Thread Group 1-1,,true,,498,317,7,7,http://137.43.49.25:443/api/logout,9,0,0
1751382010388,36,POST Park Travel Plan,201,,Thread Group 1-5,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,35,0,0
1751382010391,34,Delete Parts of Travel Plan,204,,Thread Group 1-7,,true,,393,303,7,7,http://137.43.49.25:443/api/userplans,0,0,0
1751382010414,12,GET User Details,200,,Thread Group 1-3,text,true,,620,231,7,7,http://137.43.49.25:443/api/user,12,0,0
1751382010426,14,GET User Picture,200,,Thread Group 1-3,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_637_istockphoto-1337144146-612x612.jpg,14,0,0
1751382010425,18,GET Travel Plans,200,,Thread Group 1-7,text,true,,932,268,7,7,http://137.43.49.25:443/api/userplans,18,0,0
1751382010337,111,Post Login,200,,Thread Group 1-4,,true,,490,233,7,7,http://137.43.49.25:443/api/login,111,0,0
1751382010448,8,GET CSRF Token,200,,Thread Group 1-4,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,8,0,0
1751382010444,13,PUT Travel Plan,200,,Thread Group 1-7,text,true,,632,462,7,7,http://137.43.49.25:443/api/userplans/3387,13,0,0
1751382010457,28,Post Logout,200,,Thread Group 1-7,,true,,498,317,7,7,http://137.43.49.25:443/api/logout,28,0,0
1751382010457,86,Delete Account,204,,Thread Group 1-4,,true,,393,317,7,7,http://137.43.49.25:443/api/user,0,0,0
1751382010544,15,GET POI Types,200,,Thread Group 1-4,text,true,,700,130,7,7,http://137.43.49.25:443/api/poitypes,15,0,0
1751382010391,172,Post Login,200,,Thread Group 1-6,,true,,490,233,7,7,http://137.43.49.25:443/api/login,172,0,0
1751382010393,170,Post Login,200,,Thread Group 1-2,,true,,490,233,7,7,http://137.43.49.25:443/api/login,170,0,0
1751382010563,12,GET CSRF Token,200,,Thread Group 1-6,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,12,0,0
1751382010563,12,GET CSRF Token,200,,Thread Group 1-2,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,12,0,0
1751382010575,18,Delete Account,204,,Thread Group 1-6,,true,,393,317,7,7,http://137.43.49.25:443/api/user,0,0,0
1751382010576,28,Post User Picture,201,,Thread Group 1-2,text,true,,578,9344,7,7,http://137.43.49.25:443/api/user/picture,28,0,0
1751382010593,14,GET POI Types,200,,Thread Group 1-6,text,true,,700,130,7,7,http://137.43.49.25:443/api/poitypes,13,0,0
1751382010605,11,GET User Details,200,,Thread Group 1-2,text,true,,591,231,7,7,http://137.43.49.25:443/api/user,10,0,0
1751382010420,205,Post Login,200,,Thread Group 1-1,,true,,490,233,7,7,http://137.43.49.25:443/api/login,205,0,0
1751382010559,73,GET Weather,200,,Thread Group 1-4,text,true,,18980,163,7,7,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,69,0,0
1751382010616,19,GET User Picture,200,,Thread Group 1-2,bin,true,,9295,231,7,7,http://137.43.49.25:443/api/user/picture/user_638_istockphoto-1337144146-612x612.jpg,19,0,7
1751382010485,149,Post Login,200,,Thread Group 1-7,,true,,490,233,7,7,http://137.43.49.25:443/api/login,149,0,0
1751382010626,10,GET CSRF Token,200,,Thread Group 1-1,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,10,0,0
1751382010633,12,GET Zone Busyness,200,,Thread Group 1-4,text,true,,487,185,7,7,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,11,0,0
1751382010636,10,GET CSRF Token,200,,Thread Group 1-7,text,true,,564,185,7,7,http://137.43.49.25:443/api/csrf-token,10,0,0
1751382010440,214,PUT User Details,200,,Thread Group 1-3,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,214,0,0
1751382010637,25,Delete Account,204,,Thread Group 1-1,,true,,393,317,7,7,http://137.43.49.25:443/api/user,0,0,0
1751382010608,70,GET Weather,200,,Thread Group 1-6,text,true,,18980,163,7,7,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,69,0,0
1751382010647,31,Delete Account,204,,Thread Group 1-7,,true,,393,317,7,7,http://137.43.49.25:443/api/user,0,0,0
1751382010655,29,GET Museum Recommendations,200,,Thread Group 1-3,text,true,,37238,328,7,7,http://137.43.49.25:443/api/pois?poiTypeName=museum&dateTime=2025-07-13T09:30:00.000000Z&limit=1000&transitType=bus&latitude=40.728&longitude=-73.999,15,0,0
1751382010677,15,GET POI Types,200,,Thread Group 1-1,text,true,,700,130,7,7,http://137.43.49.25:443/api/poitypes,15,0,0
1751382010678,18,GET POI Types,200,,Thread Group 1-7,text,true,,700,130,7,7,http://137.43.49.25:443/api/poitypes,18,0,0
1751382010678,19,GET Zone Busyness,200,,Thread Group 1-6,text,true,,487,185,7,7,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,18,0,0
1751382010684,16,POST Museum Travel Plan,201,,Thread Group 1-3,text,true,,634,492,7,7,http://137.43.49.25:443/api/userplans,15,0,0
1751382010692,45,GET Weather,200,,Thread Group 1-1,text,true,,18980,163,7,7,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,40,0,0
1751382010696,42,GET Weather,200,,Thread Group 1-7,text,true,,18980,163,7,7,http://137.43.49.25:443/api/weather?latitude=40.728&longitude=-73.999,42,0,0
1751382010737,18,GET Zone Busyness,200,,Thread Group 1-1,text,true,,487,185,7,7,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,18,0,0
1751382010738,17,GET Zone Busyness,200,,Thread Group 1-7,text,true,,487,185,7,7,http://137.43.49.25:443/api/zones/114?predictedHours=3&dateTime=2025-07-13T09:00:00.000000Z,17,0,0
1751382010635,168,PUT User Details,200,,Thread Group 1-2,text,true,,620,310,7,7,http://137.43.49.25:443/api/user,168,0,0
1751382010645,169,Post Account,201,,Thread Group 1-4,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,169,0,0
1751382010700,114,GET Park Recommendations,200,,Thread Group 1-3,text,true,,245636,349,7,7,http://137.43.49.25:443/api/pois?poiTypeName=park&dateTime=2025-07-13T11:00:00.779042Z&limit=1000&transitType=walk&latitude=40.69913810666333&longitude=-74.03949152484903,51,0,0
1751382010424,395,GET List of Recommendations,200,,Thread Group 1-5,text,true,,1217,1360,7,7,http://137.43.49.25:443/api/pois/recommendation,389,0,0
1751382010697,124,Post Account,201,,Thread Group 1-6,text,true,,582,247,7,7,http://137.43.49.25:443/api/register,123,0,0
1751382010814,26,POST Park Travel Plan,201,,Thread Group 1-3,text,true,,632,483,7,7,http://137.43.49.25:443/api/userplans,25,0,0
